,Reference,Imine_SMILES,pro_nucleophile_SMILES,Reaction,Catalyst,Catalyst_Type,Co-Catalyst,Additive,Solvent,Temp,Time,eq_imine,eq_nu,eq_catalyst(mol%),ee,yield,rxn_type
1412,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,3h,1,10,2,99,43,Optimization
1413,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,4h,1,36,2,99,76,Optimization
1414,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,DCM,0,4h,1,36,2,99,78,Optimization
1415,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,THF,0,4h,1,36,2,99,81,Optimization
1416,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,Toluene,0,4h,1,36,2,99,33,Optimization
1417,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,99,87,Optimization
1418,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,99,87,Scope
1419,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccc2ccccc2c1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccc2ccccc2c1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,99,82,Scope
1420,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1,CC=O,COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,99,92,Scope
1421,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccc(Cl)cc1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccc(Cl)cc1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,99,73,Scope
1422,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccco1,CC=O,CC(C)(C)OC(=O)/N=C/c1ccco1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,98,70,Scope
1423,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/C1CCCCC1,CC=O,CC(C)(C)OC(=O)/N=C/C1CCCCC1_CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,neat,0,4h,1,36,2,99,70,Scope
1424,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CCC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,99,92,Scope
1425,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CC(C)CC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CC(C)CC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,99,77,Scope
1426,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CCCCCC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CCCCCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,6h,1,3,5,99,93,Scope
1427,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,CCCCCC=O,CC(C)(C)OC(=O)/N=C/c1ccccc1_CCCCCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,13h,1,3,1,99,88,Scope
1428,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccccc1,O=CCCc1ccccc1,CC(C)(C)OC(=O)/N=C/c1ccccc1_O=CCCc1ccccc1,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,99,80,Scope
1429,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1,CCCCCC=O,COc1ccc(/C=N/C(=O)OC(C)(C)C)cc1_CCCCCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,98,91,Scope
1430,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccc(Cl)cc1,CCCCCC=O,CC(C)(C)OC(=O)/N=C/c1ccc(Cl)cc1_CCCCCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,99,78,Scope
1431,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1ccco1,CCCCCC=O,CC(C)(C)OC(=O)/N=C/c1ccco1_CCCCCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,99,88,Scope
1432,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/c1cccnc1,CCCCCC=O,CC(C)(C)OC(=O)/N=C/c1cccnc1_CCCCCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,5h,1,3,5,99,92,Scope
1433,"Angew. Chem. Int. Ed. 2009, 48, 1838‐1840.",CC(C)(C)OC(=O)/N=C/C1CCCCC1,CCC=O,CC(C)(C)OC(=O)/N=C/C1CCCCC1_CCC=O,O=S(=O)(Nc1cc2ccccc2c2c1CNCc1ccc3ccccc3c1-2)C(F)(F)F,Secondary Amine,,,CHCl3,0,6h,1,5,10,99,66,Scope
1434,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(NC(c1ccccc1)c1ccccc1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,68,84,Optimization
1435,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(NC(c1ccccc1)C(NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)c1ccccc1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,46,96,Optimization
1436,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(NC1CCCCC1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,61,93,Optimization
1437,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,82,96,Optimization
1438,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,89,94,Optimization
1439,"Chem. Eur. J. 2011, 17, 2583‐2586",C(=N/c1ccccc1)\c1ccccc1,O=C(CN=C=S)N1CCOC1=O,C(=N/c1ccccc1)\c1ccccc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,0,87,Optimization
1440,"Chem. Eur. J. 2011, 17, 2583‐2586",COc1ccc(/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,COc1ccc(/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,,THF,-20,6h,2,1,10,25,74,Optimization
1441,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,C6H5CO2H(10 mol%),THF/CHCl3,-20,10h,2,1,10,91,95,Optimization
1442,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,10,97,94,Optimization
1443,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-NO2C6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,10,93,88,Optimization
1444,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-MeC6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,10,90,96,Optimization
1445,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-MeOC6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,10,92,90,Optimization
1446,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,10h,2,1,5,93,92,Optimization
1447,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,5,95,86,Optimization
1448,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (7.5 mol%),THF/CHCl3,-20,10h,2,1,5,96,92,Optimization
1449,"Chem. Eur. J. 2011, 17, 2583‐2586",CS(=O)(=O)/N=C/c1ccccc1,O=C(CN=C=S)N1CCOC1=O,CS(=O)(=O)/N=C/c1ccccc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,10,65,85,Optimization
1450,"Chem. Eur. J. 2011, 17, 2583‐2586",O=S(=O)(/N=C/c1ccccc1)c1ccccc1,O=C(CN=C=S)N1CCOC1=O,O=S(=O)(/N=C/c1ccccc1)c1ccccc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,10h,2,1,10,92,80,Optimization
1451,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2cccc(Br)c2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2cccc(Br)c2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,94,90,Scope
1452,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc(Br)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc(Br)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,93,94,Scope
1453,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc(F)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc(F)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,90,96,Scope
1454,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2cccc(Cl)c2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2cccc(Cl)c2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,99,88,Scope
1455,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc(Cl)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc(Cl)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,90,90,Scope
1456,"Chem. Eur. J. 2011, 17, 2583‐2586",COc1ccccc1/C=N/S(=O)(=O)c1ccc(C)cc1,O=C(CN=C=S)N1CCOC1=O,COc1ccccc1/C=N/S(=O)(=O)c1ccc(C)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,93,85,Scope
1457,"Chem. Eur. J. 2011, 17, 2583‐2586",COc1ccc(/C=N/S(=O)(=O)c2ccc(C)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,COc1ccc(/C=N/S(=O)(=O)c2ccc(C)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,99,89,Scope
1458,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccccc2C)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccccc2C)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,93,80,Scope
1459,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2cccc(C)c2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2cccc(C)c2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,92,83,Scope
1460,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(/C=N/S(=O)(=O)c2ccc(C)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(/C=N/S(=O)(=O)c2ccc(C)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,90,90,Scope
1461,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2cccc(Oc3ccccc3)c2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2cccc(Oc3ccccc3)c2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,97,93,Scope
1462,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2cccc([N+](=O)[O-])c2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2cccc([N+](=O)[O-])c2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,91,91,Scope
1463,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc([N+](=O)[O-])cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc([N+](=O)[O-])cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,91,90,Scope
1464,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc(C(F)(F)F)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc(C(F)(F)F)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (10 mol%),THF/CHCl3,-20,8-24h,2,1,10,90,89,Scope
1465,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc(C#N)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc(C#N)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,98,94,Scope
1466,"Chem. Eur. J. 2011, 17, 2583‐2586",Cc1ccc(S(=O)(=O)/N=C/c2ccc(-c3ccccc3)cc2)cc1,O=C(CN=C=S)N1CCOC1=O,Cc1ccc(S(=O)(=O)/N=C/c2ccc(-c3ccccc3)cc2)cc1_O=C(CN=C=S)N1CCOC1=O,O=C(Nc1ccccc1NC(=O)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1)[C@@H]1CCCCN1/C(=N/C1CCCCC1)NC1CCCCC1,Misc,,p-CNC6H4CO2H (5 mol%),THF/CHCl3,-20,8-24h,2,1,5,96,99,Scope
